Objective Value, Total Weight
194650.28081808068,179177.0
Objective Value, Total Weight
317375.3449741347,186903.0
Objective Value, Total Weight
309339.1662647058,180455.0
Objective Value, Total Weight
374487.85749048146,185902.0
Objective Value, Total Weight
241787.0267172783,189304.0
Objective Value, Total Weight
250989.11762602243,189797.0
Objective Value, Total Weight
155518.54799661913,184126.0
Objective Value, Total Weight
-37067.56583283859,187199.0
Objective Value, Total Weight
-4328101.258305294,191419.0
Objective Value, Total Weight
251058.49934896626,182074.0
