Objective Value, Total Weight
116764.66056506948,133011.0
Objective Value, Total Weight
978862.0710603117,138285.0
Objective Value, Total Weight
356595.8807677502,129785.0
Objective Value, Total Weight
314128.2504681968,135114.0
Objective Value, Total Weight
248917.7659795672,128546.0
Objective Value, Total Weight
-34485.364278882305,130615.0
Objective Value, Total Weight
211254.5978811964,126994.0
Objective Value, Total Weight
135370.95630258415,133672.0
Objective Value, Total Weight
99902.56804710043,126998.0
Objective Value, Total Weight
-1896998.7151051746,131191.0
