Objective Value, Total Weight
-512791.93983996764,97512.0
Objective Value, Total Weight
-57281.035843397054,88060.0
Objective Value, Total Weight
707973.5797750069,98302.0
Objective Value, Total Weight
-88516.09086885984,91582.0
Objective Value, Total Weight
-64263.84275455485,89909.0
Objective Value, Total Weight
-115701.67429877914,94593.0
Objective Value, Total Weight
-76392.99569887109,93142.0
Objective Value, Total Weight
-107236.36350841555,92855.0
Objective Value, Total Weight
-222581.73408402188,96385.0
Objective Value, Total Weight
-41567.330752767884,82768.0
-33484.89866580977,83563.0
