Objective Value, Total Weight
-302904.97199495044,99737.0
Objective Value, Total Weight
266007.9953141031,97997.0
Objective Value, Total Weight
-94396.15722249012,92222.0
Objective Value, Total Weight
-123726.30781272968,94339.0
Objective Value, Total Weight
-144243.16065100045,92853.0
Objective Value, Total Weight
-139249.6925775457,93615.0
Objective Value, Total Weight
-58904.15023462279,87707.0
Objective Value, Total Weight
-79416.99397585256,90796.0
Objective Value, Total Weight
-52356.35474818642,89204.0
Objective Value, Total Weight
-40682.607160640706,79583.0
