Objective Value, Total Weight
-1334138.741076846,301160.0
Objective Value, Total Weight
276054.028565596,263734.0
Objective Value, Total Weight
360670.99070583185,271209.0
Objective Value, Total Weight
347469.0507426995,285636.0
Objective Value, Total Weight
352019.9273845581,275342.0
Objective Value, Total Weight
430675.64543456177,276780.0
Objective Value, Total Weight
410093.62226746423,291664.0
Objective Value, Total Weight
386142.98702581896,287773.0
Objective Value, Total Weight
389489.21823075664,291829.0
Objective Value, Total Weight
325519.62818118127,284429.0
