Objective Value, Total Weight
346857.2937772446,291661.0
Objective Value, Total Weight
484977.3800477065,302416.0
Objective Value, Total Weight
303417.51941253577,282445.0
Objective Value, Total Weight
379634.11272239743,296606.0
Objective Value, Total Weight
651309.4557662706,293845.0
Objective Value, Total Weight
408360.09948412946,291804.0
408360.09948412946,291804.0
Objective Value, Total Weight
3432340.1178822224,296099.0
3432340.1178822224,296099.0
Objective Value, Total Weight
446749.6877778803,301546.0
Objective Value, Total Weight
382846.06079913885,299360.0
Objective Value, Total Weight
2617433.150606776,292438.0
