Objective Value, Total Weight
180646.99507107423,114421.0
Objective Value, Total Weight
137310.9722126046,119991.0
Objective Value, Total Weight
257336.59426625428,122197.0
Objective Value, Total Weight
179093.74934649223,123017.0
Objective Value, Total Weight
222573.28018163407,122524.0
Objective Value, Total Weight
1746788.3792832817,121620.0
Objective Value, Total Weight
203173.74899026792,129156.0
Objective Value, Total Weight
197279.63395175358,127744.0
Objective Value, Total Weight
173554.41391734174,124481.0
Objective Value, Total Weight
162315.52133988484,134906.0
