Objective Value, Total Weight
26248.363686022247,81945.0
Objective Value, Total Weight
94275.43682823205,88784.0
Objective Value, Total Weight
124337.07834806698,97893.0
Objective Value, Total Weight
81144.66627368162,89755.0
Objective Value, Total Weight
441893.4011114974,85562.0
Objective Value, Total Weight
31629.09988880226,91907.0
Objective Value, Total Weight
-24896.735126732267,90441.0
Objective Value, Total Weight
147208.2742387226,88624.0
Objective Value, Total Weight
98737.16049367904,83159.0
Objective Value, Total Weight
-228874.34420725767,92554.0
