Objective Value, Total Weight
-26975.506351152173,41212.0
-25136.52691569495,42078.0
Objective Value, Total Weight
-19843.03640250482,40160.0
Objective Value, Total Weight
-16554.11449880326,39787.0
Objective Value, Total Weight
-13345.182609505122,40298.0
-16945.08057450787,38636.0
Objective Value, Total Weight
-14099.486595848226,38368.0
Objective Value, Total Weight
-26492.169132784795,40527.0
Objective Value, Total Weight
-27750.50049545578,42071.0
Objective Value, Total Weight
-12654.87320221679,41180.0
Objective Value, Total Weight
-13908.682093467432,40772.0
Objective Value, Total Weight
-29159.101673118843,42478.0
-24550.853462018786,42554.0
