Objective Value, Total Weight
-10774.349762114849,41263.0
Objective Value, Total Weight
-18853.032741317278,41225.0
-19996.346537872203,41075.0
Objective Value, Total Weight
-11245.041602000965,40821.0
-15782.51504211023,40088.0
Objective Value, Total Weight
-19381.33970497323,40523.0
-19297.205920109453,40954.0
-23331.49046711142,40464.0
Objective Value, Total Weight
-15137.54924901358,41568.0
Objective Value, Total Weight
-17810.325819022008,41189.0
Objective Value, Total Weight
-15419.04950376571,40583.0
Objective Value, Total Weight
-22038.512146665817,41309.0
-27943.431445938317,41294.0
Objective Value, Total Weight
-23506.258201593635,39136.0
-18709.816138475668,41598.0
Objective Value, Total Weight
-15919.49934917991,40587.0
-15145.598488145275,41528.0
