Objective Value, Total Weight
413840.3777377507,365526.0
413840.3777377507,365526.0
413840.3777377507,365526.0
413840.3777377507,365526.0
Objective Value, Total Weight
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
371816.77959670016,345531.0
Objective Value, Total Weight
496838.92536243703,375133.0
Objective Value, Total Weight
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
599288.8899675938,366392.0
Objective Value, Total Weight
336190.915656013,379948.0
Objective Value, Total Weight
97912.1571856357,348599.0
Objective Value, Total Weight
683058.8889365143,385797.0
Objective Value, Total Weight
1517512.625000989,368347.0
Objective Value, Total Weight
390982.5334133793,361168.0
Objective Value, Total Weight
394223.64592421777,377721.0
