Objective Value, Total Weight
-18676.91037039191,81932.0
-21947.11885735253,79584.0
-22467.886954573827,74207.0
Objective Value, Total Weight
-15140.714051833085,81862.0
-23416.64946237144,79847.0
-12038.905736069224,83229.0
-18914.286010759024,80934.0
-25764.96200560672,79619.0
Objective Value, Total Weight
-20329.226751315364,76165.0
-28657.02939855562,75870.0
Objective Value, Total Weight
-25172.873946836393,79678.0
-33404.76161418721,79035.0
Objective Value, Total Weight
-21061.796471308568,72895.0
Objective Value, Total Weight
-32857.57934263817,79821.0
Objective Value, Total Weight
-19598.302614376968,76391.0
Objective Value, Total Weight
-36272.53385918596,81506.0
-32851.3072046763,82008.0
-37281.73459525537,80010.0
Objective Value, Total Weight
-31621.394107048618,74166.0
-29457.604355017917,80300.0
Objective Value, Total Weight
-20519.9825530777,79460.0
-16735.01702546967,79474.0
-21668.136909829045,75071.0
