Objective Value, Total Weight
251240.9855504985,205688.0
Objective Value, Total Weight
496949.2308050383,208697.0
Objective Value, Total Weight
345007.53824812453,198658.0
Objective Value, Total Weight
216924.5254890659,191628.0
Objective Value, Total Weight
267110.3895522135,211146.0
Objective Value, Total Weight
147647.83396148644,203749.0
Objective Value, Total Weight
-95439.17492860858,206724.0
Objective Value, Total Weight
232190.11858607453,198958.0
Objective Value, Total Weight
351002.37643085036,198893.0
Objective Value, Total Weight
339305.7056499652,203311.0
