Objective Value, Total Weight
740709.0784564905,194068.0
Objective Value, Total Weight
388836.2520087605,189343.0
Objective Value, Total Weight
153992.19956173512,185820.0
Objective Value, Total Weight
-1.0078608163007224E7,185369.0
Objective Value, Total Weight
-1124793.8702216146,182161.0
Objective Value, Total Weight
430996.8867272653,184494.0
Objective Value, Total Weight
269042.96137619996,187015.0
Objective Value, Total Weight
282393.87809658435,196386.0
Objective Value, Total Weight
590389.338994144,184709.0
Objective Value, Total Weight
59975.50057024663,185466.0
