SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=10,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=10,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=10,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=10,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=10,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=1,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=2,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=3,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=4,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=5,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=6,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=7,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=8,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=9,NaN
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,GreedyMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,ReversingMutation,RunNum=10,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=1,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=2,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=3,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=4,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=5,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=6,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=7,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=8,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=9,NaN
SPEA2,SinglePointCrossover,BitFlipMutation,RunNum=10,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=1,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=2,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=3,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=4,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=5,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=6,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=7,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=8,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=9,NaN
SPEA2,UniformCrossover,DynamicBitFlipMutation,RunNum=10,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=1,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=2,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=3,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=4,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=5,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=6,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=7,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=8,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=9,NaN
SPEA2,UniformCrossover,InterchangingMutation,RunNum=10,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=1,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=2,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=3,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=4,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=5,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=6,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=7,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=8,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=9,NaN
SPEA2,UniformCrossover,OneBitFlipMutation,RunNum=10,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=1,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=2,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=3,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=4,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=5,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=6,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=7,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=8,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=9,NaN
SPEA2,UniformCrossover,GreedyMutation,RunNum=10,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=1,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=2,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=3,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=4,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=5,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=6,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=7,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=8,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=9,NaN
SPEA2,UniformCrossover,ReversingMutation,RunNum=10,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=1,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=2,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=3,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=4,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=5,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=6,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=7,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=8,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=9,NaN
SPEA2,UniformCrossover,BitFlipMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,DynamicBitFlipMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,InterchangingMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,OneBitFlipMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,GreedyMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,ReversingMutation,RunNum=10,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=1,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=2,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=3,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=4,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=5,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=6,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=7,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=8,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=9,NaN
SPEA2,ReducedSurrogateCrossover,BitFlipMutation,RunNum=10,NaN
SPEA2,ArithmeticCrossover,DynamicBitFlipMutation,RunNum=1,NaN
SPEA2,ArithmeticCrossover,DynamicBitFlipMutation,RunNum=2,NaN
SPEA2,ArithmeticCrossover,DynamicBitFlipMutation,RunNum=3,170.32
SPEA2,ArithmeticCrossover,DynamicBitFlipMutation,RunNum=4,NaN
