IBEA,SinglePointCrossover,BitFlipMutation,RunNum=5,0.05
IBEA,HUXCrossover,BitFlipMutation,RunNum=7,0.13
IBEA,HUXCrossover,BitFlipMutation,RunNum=4,0.18
IBEA,UniformCrossover,BitFlipMutation,RunNum=1,0.26
IBEA,SinglePointCrossover,GreedyMutation,RunNum=10,0.8
IBEA,SinglePointCrossover,BitFlipMutation,RunNum=8,0.88
IBEA,HUXCrossover,BitFlipMutation,RunNum=5,0.88
IBEA,SinglePointCrossover,BitFlipMutation,RunNum=4,1.09
IBEA,ReducedSurrogateCrossover,BitFlipMutation,RunNum=3,1.09
IBEA,SinglePointCrossover,GreedyMutation,RunNum=9,1.27
IBEA,UniformCrossover,ReversingMutation,RunNum=3,1.33
IBEA,UniformCrossover,GreedyMutation,RunNum=7,1.39
IBEA,GroupPointCrossover,BitFlipMutation,RunNum=2,1.53
IBEA,SinglePointCrossover,BitFlipMutation,RunNum=6,1.56
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=9,1.63
IBEA,HUXCrossover,OneBitFlipMutation,RunNum=2,1.73
IBEA,SinglePointCrossover,GreedyMutation,RunNum=2,1.74
IBEA,HUXCrossover,BitFlipMutation,RunNum=2,2.08
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=7,2.15
IBEA,HUXCrossover,GreedyMutation,RunNum=8,2.16
IBEA,UniformCrossover,ReversingMutation,RunNum=8,2.24
IBEA,UniformCrossover,GreedyMutation,RunNum=6,2.6
IBEA,UniformCrossover,BitFlipMutation,RunNum=7,2.62
IBEA,HUXCrossover,GreedyMutation,RunNum=3,2.8
IBEA,GroupPointCrossover,GreedyMutation,RunNum=8,2.84
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=9,2.85
IBEA,HUXCrossover,BitFlipMutation,RunNum=1,2.86
IBEA,UniformCrossover,GreedyMutation,RunNum=5,2.93
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=6,2.98
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=10,2.98
IBEA,UniformCrossover,GreedyMutation,RunNum=3,3
IBEA,SinglePointCrossover,GreedyMutation,RunNum=6,3.46
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=4,3.48
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=3,3.62
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=4,3.62
IBEA,ReducedSurrogateCrossover,BitFlipMutation,RunNum=2,3.87
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=7,3.95
IBEA,HUXCrossover,GreedyMutation,RunNum=4,4.04
IBEA,SinglePointCrossover,BitFlipMutation,RunNum=1,4.31
IBEA,UniformCrossover,BitFlipMutation,RunNum=5,4.44
IBEA,UniformCrossover,BitFlipMutation,RunNum=2,4.45
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=5,4.53
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=5,4.58
IBEA,HUXCrossover,OneBitFlipMutation,RunNum=4,4.64
IBEA,UniformCrossover,GreedyMutation,RunNum=10,4.71
IBEA,UniformCrossover,GreedyMutation,RunNum=1,4.72
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=4,4.76
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=6,4.8
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=2,4.86
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=3,4.96
IBEA,SinglePointCrossover,GreedyMutation,RunNum=5,5.1
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=2,5.36
IBEA,HUXCrossover,DynamicBitFlipMutation,RunNum=6,5.48
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=8,5.49
IBEA,UniformCrossover,GreedyMutation,RunNum=8,5.54
IBEA,UniformCrossover,ReversingMutation,RunNum=6,5.58
IBEA,SinglePointCrossover,ReversingMutation,RunNum=10,5.75
IBEA,ReducedSurrogateCrossover,GreedyMutation,RunNum=7,5.82
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=3,5.88
IBEA,GroupPointCrossover,GreedyMutation,RunNum=3,5.97
IBEA,UniformCrossover,BitFlipMutation,RunNum=10,6.17
IBEA,UniformCrossover,OneBitFlipMutation,RunNum=10,6.64
IBEA,GroupPointCrossover,GreedyMutation,RunNum=10,6.67
IBEA,UniformCrossover,ReversingMutation,RunNum=5,6.98
IBEA,SinglePointCrossover,GreedyMutation,RunNum=3,7.15
IBEA,GroupPointCrossover,GreedyMutation,RunNum=4,7.17
IBEA,ArithmeticCrossover,OneBitFlipMutation,RunNum=1,7.28
IBEA,SinglePointCrossover,DynamicBitFlipMutation,RunNum=10,7.38
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=5,7.48
IBEA,UniformCrossover,OneBitFlipMutation,RunNum=9,7.59
IBEA,UniformCrossover,GreedyMutation,RunNum=2,7.67
IBEA,UniformCrossover,GreedyMutation,RunNum=9,7.68
IBEA,UniformCrossover,OneBitFlipMutation,RunNum=6,7.85
IBEA,ReducedSurrogateCrossover,GreedyMutation,RunNum=9,7.94
IBEA,HUXCrossover,GreedyMutation,RunNum=2,8.31
IBEA,ArithmeticCrossover,BitFlipMutation,RunNum=4,8.41
IBEA,GroupPointCrossover,GreedyMutation,RunNum=5,8.45
IBEA,UniformCrossover,OneBitFlipMutation,RunNum=1,8.58
IBEA,UniformCrossover,GreedyMutation,RunNum=4,8.65
IBEA,UniformCrossover,OneBitFlipMutation,RunNum=8,8.93
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=9,9
IBEA,ArithmeticCrossover,BitFlipMutation,RunNum=1,9.01
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=6,9.1
IBEA,SinglePointCrossover,OneBitFlipMutation,RunNum=1,9.24
IBEA,HUXCrossover,GreedyMutation,RunNum=5,9.25
IBEA,ReducedSurrogateCrossover,BitFlipMutation,RunNum=5,9.44
IBEA,SinglePointCrossover,GreedyMutation,RunNum=1,9.54
IBEA,ReducedSurrogateCrossover,GreedyMutation,RunNum=4,9.81
IBEA,ArithmeticCrossover,BitFlipMutation,RunNum=3,9.91
IBEA,HUXCrossover,GreedyMutation,RunNum=1,9.97
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=1,10.29
IBEA,HUXCrossover,GreedyMutation,RunNum=7,10.9
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=5,11.03
IBEA,GroupPointCrossover,GreedyMutation,RunNum=1,11.06
IBEA,HUXCrossover,ReversingMutation,RunNum=7,11.13
IBEA,ArithmeticCrossover,BitFlipMutation,RunNum=2,11.36
IBEA,ArithmeticCrossover,GreedyMutation,RunNum=10,11.54
IBEA,ArithmeticCrossover,GreedyMutation,RunNum=5,11.68
IBEA,HUXCrossover,OneBitFlipMutation,RunNum=6,12.05
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=3,12.14
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=10,12.18
IBEA,SinglePointCrossover,BitFlipMutation,RunNum=10,12.21
IBEA,UniformCrossover,DynamicBitFlipMutation,RunNum=7,12.56
IBEA,GroupPointCrossover,DynamicBitFlipMutation,RunNum=7,12.65
IBEA,UniformCrossover,InterchangingMutation,RunNum=9,13.18
IBEA,HUXCrossover,OneBitFlipMutation,RunNum=10,13.48
IBEA,SinglePointCrossover,InterchangingMutation,RunNum=4,13.51
IBEA,ArithmeticCrossover,OneBitFlipMutation,RunNum=5,13.59
IBEA,ArithmeticCrossover,BitFlipMutation,RunNum=9,13.64
IBEA,SinglePointCrossover,GreedyMutation,RunNum=8,13.65
IBEA,HUXCrossover,OneBitFlipMutation,RunNum=7,13.73
IBEA,SinglePointCrossover,OneBitFlipMutation,RunNum=4,13.89
