SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=1,299.09
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=2,178.22
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=3,1017.72
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=4,141.69
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=5,123.37
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=6,116.18
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=7,154.55
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=8,183.58
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=9,207.0
SPEA2,GroupPointCrossover,DynamicBitFlipMutation,RunNum=10,177.83
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=1,128.55
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=2,210.29
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=3,291.8
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=4,107.95
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=5,265.55
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=6,2718.07
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=7,406.85
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=8,406.42
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=9,201.66
SPEA2,GroupPointCrossover,InterchangingMutation,RunNum=10,447.26
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=1,2141.64
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=2,104.72
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=3,103.46
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=4,199.88
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=5,324.46
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=6,250.17
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=7,480.28
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=8,369.67
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=9,1006.48
SPEA2,GroupPointCrossover,OneBitFlipMutation,RunNum=10,1309.67
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=1,110.34
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=2,135.33
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=3,201.24
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=4,245.26
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=5,134.42
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=6,3951.87
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=7,163.15
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=8,237.22
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=9,210.19
SPEA2,GroupPointCrossover,GreedyMutation,RunNum=10,246.56
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=1,222.1
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=2,138.52
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=3,395.82
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=4,463.5
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=5,288.26
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=6,266.95
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=7,229.6
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=8,267.18
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=9,4911.04
SPEA2,GroupPointCrossover,ReversingMutation,RunNum=10,430.98
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=1,103.64
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=2,70.9
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=3,96.47
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=4,94.02
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=5,110.17
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=6,724.31
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=7,124.56
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=8,473.68
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=9,134.39
SPEA2,GroupPointCrossover,BitFlipMutation,RunNum=10,1246.32
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=1,88.9
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=2,217.34
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=3,91.64
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=4,84.62
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=5,168.17
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=6,184.11
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=7,78.24
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=8,98.43
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=9,101.12
SPEA2,SinglePointCrossover,DynamicBitFlipMutation,RunNum=10,131.0
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=1,549.12
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=2,204.95
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=3,279.51
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=4,298.74
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=5,1240.76
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=6,616.23
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=7,97.21
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=8,1989.85
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=9,1312.72
SPEA2,SinglePointCrossover,InterchangingMutation,RunNum=10,90.89
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=1,286.6
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=2,471.71
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=3,1988.28
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=4,154.93
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=5,334.85
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=6,234.9
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=7,1611.92
SPEA2,SinglePointCrossover,OneBitFlipMutation,RunNum=8,305.21
