Objective Value, Total Weight
43685.46405330257,33102.0
Objective Value, Total Weight
21765.214461056632,31356.0
Objective Value, Total Weight
39462.474772584916,29817.0
Objective Value, Total Weight
36042.903554990786,27898.0
Objective Value, Total Weight
36060.52674394448,31142.0
Objective Value, Total Weight
34545.3556683853,26532.0
Objective Value, Total Weight
59239.61804169978,30502.0
Objective Value, Total Weight
29605.879025467457,31803.0
Objective Value, Total Weight
1.0471862474548368E7,25049.0
Objective Value, Total Weight
24736.00144766571,27108.0
