Objective Value, Total Weight
37497.411793773164,27407.0
Objective Value, Total Weight
63416.253592108864,28914.0
Objective Value, Total Weight
29725.663697649106,31328.0
29725.663697649106,31328.0
Objective Value, Total Weight
28884.454043101458,31712.0
Objective Value, Total Weight
34737.48777067336,27989.0
Objective Value, Total Weight
45265.51506721667,27659.0
Objective Value, Total Weight
36915.4160146038,27829.0
Objective Value, Total Weight
39127.41254864131,30126.0
Objective Value, Total Weight
60208.10976389231,32728.0
Objective Value, Total Weight
30562.89802431746,25972.0
