Objective Value, Total Weight
37165.64810757032,30731.0
Objective Value, Total Weight
33085.62425168531,26327.0
Objective Value, Total Weight
40897.92060485752,28752.0
Objective Value, Total Weight
30422.711411177865,24096.0
Objective Value, Total Weight
48440.497816584095,35684.0
Objective Value, Total Weight
41239.048733553136,35418.0
Objective Value, Total Weight
42643.72356023466,32846.0
Objective Value, Total Weight
88269.35480899308,35047.0
Objective Value, Total Weight
51985.81313497104,32520.0
Objective Value, Total Weight
30750.150095641584,22102.0
