Objective Value, Total Weight
36171.36379469839,31872.0
Objective Value, Total Weight
47640.51201147451,29543.0
Objective Value, Total Weight
41239.85732152133,29655.0
Objective Value, Total Weight
40877.1909805808,30184.0
Objective Value, Total Weight
20289.165281660906,28328.0
Objective Value, Total Weight
37559.383177189775,31490.0
Objective Value, Total Weight
30982.43852012798,28467.0
Objective Value, Total Weight
40086.84219801232,30168.0
Objective Value, Total Weight
35247.69514883368,28365.0
Objective Value, Total Weight
-7148.854354361552,30159.0
