Objective Value, Total Weight
33882.99351434778,24377.0
Objective Value, Total Weight
39273.02088321876,29334.0
Objective Value, Total Weight
221648.90970859272,31651.0
Objective Value, Total Weight
45117.85919720218,29878.0
Objective Value, Total Weight
41318.40106410872,28949.0
Objective Value, Total Weight
38742.2341006515,31897.0
Objective Value, Total Weight
69624.64518243898,26386.0
Objective Value, Total Weight
34179.42182998282,30931.0
Objective Value, Total Weight
36706.51307588659,31084.0
Objective Value, Total Weight
24826.48800292841,31602.0
