Objective Value, Total Weight
446551.81377898547,11211.0
Objective Value, Total Weight
-154209.0411656538,10239.0
Objective Value, Total Weight
11258.379024504855,12702.0
Objective Value, Total Weight
-10863.701457057236,10743.0
Objective Value, Total Weight
-55568.29201766163,10809.0
Objective Value, Total Weight
58920.852870299364,13193.0
Objective Value, Total Weight
-19699.880093651816,11306.0
Objective Value, Total Weight
4239.358582025077,11657.0
Objective Value, Total Weight
32390.829880229085,11842.0
32390.829880229085,11842.0
Objective Value, Total Weight
92034.18604755381,11525.0
