Objective Value, Total Weight
33114.63036806305,34587.0
Objective Value, Total Weight
-17489.225739847658,35299.0
Objective Value, Total Weight
50904.87082248091,35031.0
Objective Value, Total Weight
44535.389166940775,39018.0
Objective Value, Total Weight
36088.36660125719,37386.0
Objective Value, Total Weight
46009.489515912224,31925.0
Objective Value, Total Weight
51786.21184711401,34169.0
Objective Value, Total Weight
45837.792253025924,37432.0
Objective Value, Total Weight
40314.60635556914,35565.0
Objective Value, Total Weight
68986.57276886764,36554.0
68986.57276886764,36554.0
